id,gid,"date",newcount,"version",step,retention,retentionrate
113,1,"2017-12-02 00:00:00",78,"ios-0.2.40",15,13,0.166667
114,1,"2017-12-02 00:00:00",68,"android-0.2.41",15,8,0.117647
115,1,"2017-12-02 00:00:00",89,"android-0.2.40",15,4,0.0449438
116,1,"2017-12-02 00:00:00",5,"android-0.2.43",15,2,0.4
117,1,"2017-12-02 00:00:00",54,"android-0.2.42",15,9,0.166667
118,1,"2017-12-02 00:00:00",13,"android-0.2.31",15,2,0.153846
119,1,"2017-12-02 00:00:00",1,"android-0.1.12",15,0,0
120,1,"2017-12-02 00:00:00",27,"android-0.2.44",15,4,0.148148
121,1,"2017-12-02 00:00:00",78,"ios-0.2.40",16,13,0.166667
122,1,"2017-12-02 00:00:00",68,"android-0.2.41",16,12,0.176471
123,1,"2017-12-02 00:00:00",89,"android-0.2.40",16,8,0.0898876
124,1,"2017-12-02 00:00:00",5,"android-0.2.43",16,0,0
125,1,"2017-12-02 00:00:00",54,"android-0.2.42",16,12,0.222222
126,1,"2017-12-02 00:00:00",13,"android-0.2.31",16,2,0.153846
127,1,"2017-12-02 00:00:00",1,"android-0.1.12",16,0,0
128,1,"2017-12-02 00:00:00",27,"android-0.2.44",16,3,0.111111
129,1,"2017-12-02 00:00:00",78,"ios-0.2.40",17,13,0.166667
130,1,"2017-12-02 00:00:00",68,"android-0.2.41",17,10,0.147059
131,1,"2017-12-02 00:00:00",89,"android-0.2.40",17,6,0.0674157
132,1,"2017-12-02 00:00:00",5,"android-0.2.43",17,1,0.2
133,1,"2017-12-02 00:00:00",54,"android-0.2.42",17,8,0.148148
134,1,"2017-12-02 00:00:00",13,"android-0.2.31",17,1,0.0769231
135,1,"2017-12-02 00:00:00",1,"android-0.1.12",17,0,0
136,1,"2017-12-02 00:00:00",27,"android-0.2.44",17,3,0.111111
137,1,"2017-12-02 00:00:00",78,"ios-0.2.40",18,10,0.128205
138,1,"2017-12-02 00:00:00",68,"android-0.2.41",18,13,0.191176
139,1,"2017-12-02 00:00:00",89,"android-0.2.40",18,4,0.0449438
140,1,"2017-12-02 00:00:00",5,"android-0.2.43",18,3,0.6
141,1,"2017-12-02 00:00:00",54,"android-0.2.42",18,9,0.166667
142,1,"2017-12-02 00:00:00",13,"android-0.2.31",18,3,0.230769
143,1,"2017-12-02 00:00:00",1,"android-0.1.12",18,0,0
144,1,"2017-12-02 00:00:00",27,"android-0.2.44",18,4,0.148148
145,1,"2017-12-02 00:00:00",78,"ios-0.2.40",19,14,0.179487
146,1,"2017-12-02 00:00:00",68,"android-0.2.41",19,12,0.176471
147,1,"2017-12-02 00:00:00",89,"android-0.2.40",19,7,0.0786517
148,1,"2017-12-02 00:00:00",5,"android-0.2.43",19,1,0.2
149,1,"2017-12-02 00:00:00",54,"android-0.2.42",19,10,0.185185
150,1,"2017-12-02 00:00:00",13,"android-0.2.31",19,1,0.0769231
151,1,"2017-12-02 00:00:00",1,"android-0.1.12",19,0,0
152,1,"2017-12-02 00:00:00",27,"android-0.2.44",19,5,0.185185
153,1,"2017-12-02 00:00:00",78,"ios-0.2.40",20,5,0.0641026
154,1,"2017-12-02 00:00:00",68,"android-0.2.41",20,6,0.0882353
155,1,"2017-12-02 00:00:00",89,"android-0.2.40",20,9,0.101124
156,1,"2017-12-02 00:00:00",5,"android-0.2.43",20,0,0
157,1,"2017-12-02 00:00:00",54,"android-0.2.42",20,9,0.166667
158,1,"2017-12-02 00:00:00",13,"android-0.2.31",20,3,0.230769
159,1,"2017-12-02 00:00:00",1,"android-0.1.12",20,0,0
160,1,"2017-12-02 00:00:00",27,"android-0.2.44",20,4,0.148148
161,1,"2017-12-02 00:00:00",78,"ios-0.2.40",21,12,0.153846
162,1,"2017-12-02 00:00:00",68,"android-0.2.41",21,9,0.132353
163,1,"2017-12-02 00:00:00",89,"android-0.2.40",21,9,0.101124
164,1,"2017-12-02 00:00:00",5,"android-0.2.43",21,0,0
165,1,"2017-12-02 00:00:00",54,"android-0.2.42",21,9,0.166667
166,1,"2017-12-02 00:00:00",13,"android-0.2.31",21,3,0.230769
167,1,"2017-12-02 00:00:00",1,"android-0.1.12",21,0,0
168,1,"2017-12-02 00:00:00",27,"android-0.2.44",21,3,0.111111
169,1,"2017-12-02 00:00:00",78,"ios-0.2.40",22,6,0.0769231
170,1,"2017-12-02 00:00:00",68,"android-0.2.41",22,6,0.0882353
171,1,"2017-12-02 00:00:00",89,"android-0.2.40",22,7,0.0786517
172,1,"2017-12-02 00:00:00",5,"android-0.2.43",22,2,0.4
173,1,"2017-12-02 00:00:00",54,"android-0.2.42",22,9,0.166667
174,1,"2017-12-02 00:00:00",13,"android-0.2.31",22,1,0.0769231
175,1,"2017-12-02 00:00:00",1,"android-0.1.12",22,0,0
176,1,"2017-12-02 00:00:00",27,"android-0.2.44",22,6,0.222222
177,1,"2017-12-02 00:00:00",78,"ios-0.2.40",23,10,0.128205
178,1,"2017-12-02 00:00:00",68,"android-0.2.41",23,8,0.117647
179,1,"2017-12-02 00:00:00",89,"android-0.2.40",23,10,0.11236
180,1,"2017-12-02 00:00:00",5,"android-0.2.43",23,2,0.4
181,1,"2017-12-02 00:00:00",54,"android-0.2.42",23,13,0.240741
182,1,"2017-12-02 00:00:00",13,"android-0.2.31",23,2,0.153846
183,1,"2017-12-02 00:00:00",1,"android-0.1.12",23,0,0
184,1,"2017-12-02 00:00:00",27,"android-0.2.44",23,5,0.185185
185,1,"2017-12-02 00:00:00",78,"ios-0.2.40",24,10,0.128205
186,1,"2017-12-02 00:00:00",68,"android-0.2.41",24,12,0.176471
187,1,"2017-12-02 00:00:00",89,"android-0.2.40",24,6,0.0674157
188,1,"2017-12-02 00:00:00",5,"android-0.2.43",24,2,0.4
189,1,"2017-12-02 00:00:00",54,"android-0.2.42",24,9,0.166667
190,1,"2017-12-02 00:00:00",13,"android-0.2.31",24,0,0
191,1,"2017-12-02 00:00:00",1,"android-0.1.12",24,0,0
192,1,"2017-12-02 00:00:00",27,"android-0.2.44",24,4,0.148148
193,1,"2017-12-02 00:00:00",78,"ios-0.2.40",25,13,0.166667
194,1,"2017-12-02 00:00:00",68,"android-0.2.41",25,6,0.0882353
195,1,"2017-12-02 00:00:00",89,"android-0.2.40",25,7,0.0786517
196,1,"2017-12-02 00:00:00",5,"android-0.2.43",25,2,0.4
197,1,"2017-12-02 00:00:00",54,"android-0.2.42",25,10,0.185185
198,1,"2017-12-02 00:00:00",13,"android-0.2.31",25,2,0.153846
199,1,"2017-12-02 00:00:00",1,"android-0.1.12",25,0,0
200,1,"2017-12-02 00:00:00",27,"android-0.2.44",25,3,0.111111
201,1,"2017-12-02 00:00:00",78,"ios-0.2.40",26,11,0.141026
202,1,"2017-12-02 00:00:00",68,"android-0.2.41",26,7,0.102941
203,1,"2017-12-02 00:00:00",89,"android-0.2.40",26,4,0.0449438
204,1,"2017-12-02 00:00:00",5,"android-0.2.43",26,2,0.4
205,1,"2017-12-02 00:00:00",54,"android-0.2.42",26,6,0.111111
206,1,"2017-12-02 00:00:00",13,"android-0.2.31",26,3,0.230769
207,1,"2017-12-02 00:00:00",1,"android-0.1.12",26,0,0
208,1,"2017-12-02 00:00:00",27,"android-0.2.44",26,2,0.0740741
209,1,"2017-12-02 00:00:00",78,"ios-0.2.40",27,10,0.128205
210,1,"2017-12-02 00:00:00",68,"android-0.2.41",27,8,0.117647
211,1,"2017-12-02 00:00:00",89,"android-0.2.40",27,5,0.0561798
212,1,"2017-12-02 00:00:00",5,"android-0.2.43",27,1,0.2
213,1,"2017-12-02 00:00:00",54,"android-0.2.42",27,10,0.185185
214,1,"2017-12-02 00:00:00",13,"android-0.2.31",27,0,0
215,1,"2017-12-02 00:00:00",1,"android-0.1.12",27,0,0
216,1,"2017-12-02 00:00:00",27,"android-0.2.44",27,3,0.111111
217,1,"2017-12-02 00:00:00",78,"ios-0.2.40",28,12,0.153846
218,1,"2017-12-02 00:00:00",68,"android-0.2.41",28,11,0.161765
219,1,"2017-12-02 00:00:00",89,"android-0.2.40",28,5,0.0561798
220,1,"2017-12-02 00:00:00",5,"android-0.2.43",28,2,0.4
221,1,"2017-12-02 00:00:00",54,"android-0.2.42",28,7,0.12963
222,1,"2017-12-02 00:00:00",13,"android-0.2.31",28,2,0.153846
223,1,"2017-12-02 00:00:00",1,"android-0.1.12",28,0,0
224,1,"2017-12-02 00:00:00",27,"android-0.2.44",28,3,0.111111
225,1,"2017-12-02 00:00:00",78,"ios-0.2.40",29,6,0.0769231
226,1,"2017-12-02 00:00:00",68,"android-0.2.41",29,7,0.102941
227,1,"2017-12-02 00:00:00",89,"android-0.2.40",29,9,0.101124
228,1,"2017-12-02 00:00:00",5,"android-0.2.43",29,2,0.4
229,1,"2017-12-02 00:00:00",54,"android-0.2.42",29,8,0.148148
230,1,"2017-12-02 00:00:00",13,"android-0.2.31",29,1,0.0769231
231,1,"2017-12-02 00:00:00",1,"android-0.1.12",29,0,0
232,1,"2017-12-02 00:00:00",27,"android-0.2.44",29,2,0.0740741
233,1,"2017-12-02 00:00:00",78,"ios-0.2.40",30,9,0.115385
234,1,"2017-12-02 00:00:00",68,"android-0.2.41",30,6,0.0882353
235,1,"2017-12-02 00:00:00",89,"android-0.2.40",30,8,0.0898876
236,1,"2017-12-02 00:00:00",5,"android-0.2.43",30,3,0.6
237,1,"2017-12-02 00:00:00",54,"android-0.2.42",30,10,0.185185
238,1,"2017-12-02 00:00:00",13,"android-0.2.31",30,0,0
239,1,"2017-12-02 00:00:00",1,"android-0.1.12",30,0,0
240,1,"2017-12-02 00:00:00",27,"android-0.2.44",30,4,0.148148
241,1,"2017-12-02 00:00:00",78,"ios-0.2.40",31,12,0.153846
242,1,"2017-12-02 00:00:00",68,"android-0.2.41",31,9,0.132353
243,1,"2017-12-02 00:00:00",89,"android-0.2.40",31,2,0.0224719
244,1,"2017-12-02 00:00:00",5,"android-0.2.43",31,1,0.2
245,1,"2017-12-02 00:00:00",54,"android-0.2.42",31,8,0.148148
246,1,"2017-12-02 00:00:00",13,"android-0.2.31",31,3,0.230769
247,1,"2017-12-02 00:00:00",1,"android-0.1.12",31,0,0
248,1,"2017-12-02 00:00:00",27,"android-0.2.44",31,3,0.111111
249,1,"2017-12-02 00:00:00",78,"ios-0.2.40",32,8,0.102564
250,1,"2017-12-02 00:00:00",68,"android-0.2.41",32,8,0.117647
251,1,"2017-12-02 00:00:00",89,"android-0.2.40",32,6,0.0674157
252,1,"2017-12-02 00:00:00",5,"android-0.2.43",32,1,0.2
253,1,"2017-12-02 00:00:00",54,"android-0.2.42",32,6,0.111111
254,1,"2017-12-02 00:00:00",13,"android-0.2.31",32,1,0.0769231
255,1,"2017-12-02 00:00:00",1,"android-0.1.12",32,0,0
256,1,"2017-12-02 00:00:00",27,"android-0.2.44",32,3,0.111111
257,1,"2017-12-02 00:00:00",78,"ios-0.2.40",33,8,0.102564
258,1,"2017-12-02 00:00:00",68,"android-0.2.41",33,5,0.0735294
259,1,"2017-12-02 00:00:00",89,"android-0.2.40",33,4,0.0449438
260,1,"2017-12-02 00:00:00",5,"android-0.2.43",33,1,0.2
261,1,"2017-12-02 00:00:00",54,"android-0.2.42",33,6,0.111111
262,1,"2017-12-02 00:00:00",13,"android-0.2.31",33,2,0.153846
263,1,"2017-12-02 00:00:00",1,"android-0.1.12",33,0,0
264,1,"2017-12-02 00:00:00",27,"android-0.2.44",33,3,0.111111
265,1,"2017-12-02 00:00:00",78,"ios-0.2.40",34,10,0.128205
266,1,"2017-12-02 00:00:00",68,"android-0.2.41",34,12,0.176471
267,1,"2017-12-02 00:00:00",89,"android-0.2.40",34,6,0.0674157
268,1,"2017-12-02 00:00:00",5,"android-0.2.43",34,1,0.2
269,1,"2017-12-02 00:00:00",54,"android-0.2.42",34,9,0.166667
270,1,"2017-12-02 00:00:00",13,"android-0.2.31",34,1,0.0769231
271,1,"2017-12-02 00:00:00",1,"android-0.1.12",34,0,0
272,1,"2017-12-02 00:00:00",27,"android-0.2.44",34,3,0.111111
273,1,"2017-12-02 00:00:00",78,"ios-0.2.40",35,10,0.128205
274,1,"2017-12-02 00:00:00",68,"android-0.2.41",35,8,0.117647
275,1,"2017-12-02 00:00:00",89,"android-0.2.40",35,5,0.0561798
276,1,"2017-12-02 00:00:00",5,"android-0.2.43",35,1,0.2
277,1,"2017-12-02 00:00:00",54,"android-0.2.42",35,7,0.12963
278,1,"2017-12-02 00:00:00",13,"android-0.2.31",35,3,0.230769
279,1,"2017-12-02 00:00:00",1,"android-0.1.12",35,0,0
280,1,"2017-12-02 00:00:00",27,"android-0.2.44",35,1,0.037037
281,1,"2017-12-02 00:00:00",78,"ios-0.2.40",36,7,0.0897436
282,1,"2017-12-02 00:00:00",68,"android-0.2.41",36,6,0.0882353
283,1,"2017-12-02 00:00:00",89,"android-0.2.40",36,1,0.011236
284,1,"2017-12-02 00:00:00",5,"android-0.2.43",36,2,0.4
285,1,"2017-12-02 00:00:00",54,"android-0.2.42",36,8,0.148148
286,1,"2017-12-02 00:00:00",13,"android-0.2.31",36,4,0.307692
287,1,"2017-12-02 00:00:00",1,"android-0.1.12",36,1,1
288,1,"2017-12-02 00:00:00",27,"android-0.2.44",36,4,0.148148
289,1,"2017-12-02 00:00:00",78,"ios-0.2.40",37,11,0.141026
290,1,"2017-12-02 00:00:00",68,"android-0.2.41",37,6,0.0882353
291,1,"2017-12-02 00:00:00",89,"android-0.2.40",37,7,0.0786517
292,1,"2017-12-02 00:00:00",5,"android-0.2.43",37,2,0.4
293,1,"2017-12-02 00:00:00",54,"android-0.2.42",37,6,0.111111
294,1,"2017-12-02 00:00:00",13,"android-0.2.31",37,2,0.153846
295,1,"2017-12-02 00:00:00",1,"android-0.1.12",37,0,0
296,1,"2017-12-02 00:00:00",27,"android-0.2.44",37,5,0.185185
297,1,"2017-12-02 00:00:00",78,"ios-0.2.40",38,8,0.102564
298,1,"2017-12-02 00:00:00",68,"android-0.2.41",38,7,0.102941
299,1,"2017-12-02 00:00:00",89,"android-0.2.40",38,3,0.0337079
300,1,"2017-12-02 00:00:00",5,"android-0.2.43",38,1,0.2
301,1,"2017-12-02 00:00:00",54,"android-0.2.42",38,7,0.12963
302,1,"2017-12-02 00:00:00",13,"android-0.2.31",38,4,0.307692
303,1,"2017-12-02 00:00:00",1,"android-0.1.12",38,0,0
304,1,"2017-12-02 00:00:00",27,"android-0.2.44",38,1,0.037037
305,1,"2017-12-02 00:00:00",78,"ios-0.2.40",39,9,0.115385
306,1,"2017-12-02 00:00:00",68,"android-0.2.41",39,6,0.0882353
307,1,"2017-12-02 00:00:00",89,"android-0.2.40",39,3,0.0337079
308,1,"2017-12-02 00:00:00",5,"android-0.2.43",39,0,0
309,1,"2017-12-02 00:00:00",54,"android-0.2.42",39,8,0.148148
310,1,"2017-12-02 00:00:00",13,"android-0.2.31",39,1,0.0769231
311,1,"2017-12-02 00:00:00",1,"android-0.1.12",39,0,0
312,1,"2017-12-02 00:00:00",27,"android-0.2.44",39,5,0.185185
313,1,"2017-12-02 00:00:00",78,"ios-0.2.40",40,9,0.115385
314,1,"2017-12-02 00:00:00",68,"android-0.2.41",40,7,0.102941
315,1,"2017-12-02 00:00:00",89,"android-0.2.40",40,5,0.0561798
316,1,"2017-12-02 00:00:00",5,"android-0.2.43",40,1,0.2
317,1,"2017-12-02 00:00:00",54,"android-0.2.42",40,7,0.12963
318,1,"2017-12-02 00:00:00",13,"android-0.2.31",40,2,0.153846
319,1,"2017-12-02 00:00:00",1,"android-0.1.12",40,0,0
320,1,"2017-12-02 00:00:00",27,"android-0.2.44",40,3,0.111111
321,1,"2017-12-02 00:00:00",78,"ios-0.2.40",41,8,0.102564
322,1,"2017-12-02 00:00:00",68,"android-0.2.41",41,2,0.0294118
323,1,"2017-12-02 00:00:00",89,"android-0.2.40",41,4,0.0449438
324,1,"2017-12-02 00:00:00",5,"android-0.2.43",41,2,0.4
325,1,"2017-12-02 00:00:00",54,"android-0.2.42",41,8,0.148148
326,1,"2017-12-02 00:00:00",13,"android-0.2.31",41,0,0
327,1,"2017-12-02 00:00:00",1,"android-0.1.12",41,0,0
328,1,"2017-12-02 00:00:00",27,"android-0.2.44",41,3,0.111111
329,1,"2017-12-02 00:00:00",78,"ios-0.2.40",42,8,0.102564
330,1,"2017-12-02 00:00:00",68,"android-0.2.41",42,5,0.0735294
331,1,"2017-12-02 00:00:00",89,"android-0.2.40",42,4,0.0449438
332,1,"2017-12-02 00:00:00",5,"android-0.2.43",42,1,0.2
333,1,"2017-12-02 00:00:00",54,"android-0.2.42",42,4,0.0740741
334,1,"2017-12-02 00:00:00",13,"android-0.2.31",42,1,0.0769231
335,1,"2017-12-02 00:00:00",1,"android-0.1.12",42,0,0
336,1,"2017-12-02 00:00:00",27,"android-0.2.44",42,5,0.185185
337,1,"2017-12-02 00:00:00",78,"ios-0.2.40",43,6,0.0769231
338,1,"2017-12-02 00:00:00",68,"android-0.2.41",43,7,0.102941
339,1,"2017-12-02 00:00:00",89,"android-0.2.40",43,9,0.101124
340,1,"2017-12-02 00:00:00",5,"android-0.2.43",43,1,0.2
341,1,"2017-12-02 00:00:00",54,"android-0.2.42",43,6,0.111111
342,1,"2017-12-02 00:00:00",13,"android-0.2.31",43,0,0
343,1,"2017-12-02 00:00:00",1,"android-0.1.12",43,0,0
344,1,"2017-12-02 00:00:00",27,"android-0.2.44",43,2,0.0740741
345,1,"2017-12-03 00:00:00",140,"android-0.2.40",1,47,0.335714
346,1,"2017-12-03 00:00:00",19,"android-0.2.31",1,8,0.421053
347,1,"2017-12-03 00:00:00",83,"ios-0.2.40",1,34,0.409639
348,1,"2017-12-03 00:00:00",87,"android-0.2.41",1,20,0.229885
349,1,"2017-12-03 00:00:00",7,"android-0.2.42",1,2,0.285714
350,1,"2017-12-03 00:00:00",2,"android-0.2.43",1,0,0
351,1,"2017-12-03 00:00:00",44,"android-0.2.44",1,24,0.545455
352,1,"2017-12-03 00:00:00",15,"android-0.2.45",1,11,0.733333
353,1,"2017-12-03 00:00:00",140,"android-0.2.40",2,25,0.178571
354,1,"2017-12-03 00:00:00",19,"android-0.2.31",2,5,0.263158
355,1,"2017-12-03 00:00:00",83,"ios-0.2.40",2,17,0.204819
356,1,"2017-12-03 00:00:00",87,"android-0.2.41",2,16,0.183908
357,1,"2017-12-03 00:00:00",7,"android-0.2.42",2,2,0.285714
358,1,"2017-12-03 00:00:00",2,"android-0.2.43",2,1,0.5
359,1,"2017-12-03 00:00:00",44,"android-0.2.44",2,12,0.272727
360,1,"2017-12-03 00:00:00",15,"android-0.2.45",2,4,0.266667
361,1,"2017-12-03 00:00:00",140,"android-0.2.40",3,27,0.192857
362,1,"2017-12-03 00:00:00",19,"android-0.2.31",3,6,0.315789
363,1,"2017-12-03 00:00:00",83,"ios-0.2.40",3,22,0.26506
364,1,"2017-12-03 00:00:00",87,"android-0.2.41",3,12,0.137931
365,1,"2017-12-03 00:00:00",7,"android-0.2.42",3,2,0.285714
366,1,"2017-12-03 00:00:00",2,"android-0.2.43",3,1,0.5
367,1,"2017-12-03 00:00:00",44,"android-0.2.44",3,7,0.159091
368,1,"2017-12-03 00:00:00",15,"android-0.2.45",3,3,0.2
369,1,"2017-12-03 00:00:00",140,"android-0.2.40",4,24,0.171429
