id,gid,"date",newcount,"version",step,retention,retentionrate
1695,1,"2017-12-04 00:00:00",2,"android-0.2.42",43,0,0
1696,1,"2017-12-04 00:00:00",1,"android-0.1.15",43,0,0
1697,1,"2017-12-04 00:00:00",45,"android-0.2.41",44,7,0.155556
1698,1,"2017-12-04 00:00:00",65,"android-0.2.40",44,5,0.0769231
1699,1,"2017-12-04 00:00:00",37,"ios-0.2.40",44,4,0.108108
1700,1,"2017-12-04 00:00:00",3,"android-0.2.45",44,1,0.333333
1701,1,"2017-12-04 00:00:00",59,"android-0.2.44",44,7,0.118644
1702,1,"2017-12-04 00:00:00",8,"android-0.2.31",44,0,0
1703,1,"2017-12-04 00:00:00",2,"android-0.2.42",44,0,0
1704,1,"2017-12-04 00:00:00",1,"android-0.1.15",44,0,0
1705,1,"2017-12-04 00:00:00",45,"android-0.2.41",45,6,0.133333
1706,1,"2017-12-04 00:00:00",65,"android-0.2.40",45,5,0.0769231
1707,1,"2017-12-04 00:00:00",37,"ios-0.2.40",45,4,0.108108
1708,1,"2017-12-04 00:00:00",3,"android-0.2.45",45,0,0
1709,1,"2017-12-04 00:00:00",59,"android-0.2.44",45,13,0.220339
1710,1,"2017-12-04 00:00:00",8,"android-0.2.31",45,0,0
1711,1,"2017-12-04 00:00:00",2,"android-0.2.42",45,1,0.5
1712,1,"2017-12-04 00:00:00",1,"android-0.1.15",45,0,0
1713,1,"2017-12-04 00:00:00",45,"android-0.2.41",46,9,0.2
1714,1,"2017-12-04 00:00:00",65,"android-0.2.40",46,5,0.0769231
1715,1,"2017-12-04 00:00:00",37,"ios-0.2.40",46,3,0.0810811
1716,1,"2017-12-04 00:00:00",3,"android-0.2.45",46,1,0.333333
1717,1,"2017-12-04 00:00:00",59,"android-0.2.44",46,9,0.152542
1718,1,"2017-12-04 00:00:00",8,"android-0.2.31",46,0,0
1719,1,"2017-12-04 00:00:00",2,"android-0.2.42",46,0,0
1720,1,"2017-12-04 00:00:00",1,"android-0.1.15",46,0,0
1721,1,"2017-12-04 00:00:00",45,"android-0.2.41",47,4,0.0888889
1722,1,"2017-12-04 00:00:00",65,"android-0.2.40",47,3,0.0461538
1723,1,"2017-12-04 00:00:00",37,"ios-0.2.40",47,3,0.0810811
1724,1,"2017-12-04 00:00:00",3,"android-0.2.45",47,1,0.333333
1725,1,"2017-12-04 00:00:00",59,"android-0.2.44",47,8,0.135593
1726,1,"2017-12-04 00:00:00",8,"android-0.2.31",47,0,0
1727,1,"2017-12-04 00:00:00",2,"android-0.2.42",47,0,0
1728,1,"2017-12-04 00:00:00",1,"android-0.1.15",47,0,0
1729,1,"2017-12-04 00:00:00",45,"android-0.2.41",48,8,0.177778
1730,1,"2017-12-04 00:00:00",65,"android-0.2.40",48,4,0.0615385
1731,1,"2017-12-04 00:00:00",37,"ios-0.2.40",48,8,0.216216
1732,1,"2017-12-04 00:00:00",3,"android-0.2.45",48,1,0.333333
1733,1,"2017-12-04 00:00:00",59,"android-0.2.44",48,8,0.135593
1734,1,"2017-12-04 00:00:00",8,"android-0.2.31",48,0,0
1735,1,"2017-12-04 00:00:00",2,"android-0.2.42",48,1,0.5
1736,1,"2017-12-04 00:00:00",1,"android-0.1.15",48,0,0
1737,1,"2017-12-04 00:00:00",45,"android-0.2.41",49,8,0.177778
1738,1,"2017-12-04 00:00:00",65,"android-0.2.40",49,3,0.0461538
1739,1,"2017-12-04 00:00:00",37,"ios-0.2.40",49,5,0.135135
1740,1,"2017-12-04 00:00:00",3,"android-0.2.45",49,1,0.333333
1741,1,"2017-12-04 00:00:00",59,"android-0.2.44",49,8,0.135593
1742,1,"2017-12-04 00:00:00",8,"android-0.2.31",49,0,0
1743,1,"2017-12-04 00:00:00",2,"android-0.2.42",49,0,0
1744,1,"2017-12-04 00:00:00",1,"android-0.1.15",49,0,0
1745,1,"2017-12-04 00:00:00",45,"android-0.2.41",50,5,0.111111
1746,1,"2017-12-04 00:00:00",65,"android-0.2.40",50,2,0.0307692
1747,1,"2017-12-04 00:00:00",37,"ios-0.2.40",50,3,0.0810811
1748,1,"2017-12-04 00:00:00",3,"android-0.2.45",50,0,0
1749,1,"2017-12-04 00:00:00",59,"android-0.2.44",50,8,0.135593
1750,1,"2017-12-04 00:00:00",8,"android-0.2.31",50,0,0
1751,1,"2017-12-04 00:00:00",2,"android-0.2.42",50,0,0
1752,1,"2017-12-04 00:00:00",1,"android-0.1.15",50,0,0
1753,1,"2017-12-04 00:00:00",45,"android-0.2.41",51,4,0.0888889
1754,1,"2017-12-04 00:00:00",65,"android-0.2.40",51,2,0.0307692
1755,1,"2017-12-04 00:00:00",37,"ios-0.2.40",51,3,0.0810811
1756,1,"2017-12-04 00:00:00",3,"android-0.2.45",51,0,0
1757,1,"2017-12-04 00:00:00",59,"android-0.2.44",51,8,0.135593
1758,1,"2017-12-04 00:00:00",8,"android-0.2.31",51,1,0.125
1759,1,"2017-12-04 00:00:00",2,"android-0.2.42",51,0,0
1760,1,"2017-12-04 00:00:00",1,"android-0.1.15",51,0,0
1761,1,"2017-12-04 00:00:00",45,"android-0.2.41",52,10,0.222222
1762,1,"2017-12-04 00:00:00",65,"android-0.2.40",52,5,0.0769231
1763,1,"2017-12-04 00:00:00",37,"ios-0.2.40",52,1,0.027027
1764,1,"2017-12-04 00:00:00",3,"android-0.2.45",52,0,0
1765,1,"2017-12-04 00:00:00",59,"android-0.2.44",52,7,0.118644
1766,1,"2017-12-04 00:00:00",8,"android-0.2.31",52,0,0
1767,1,"2017-12-04 00:00:00",2,"android-0.2.42",52,0,0
1768,1,"2017-12-04 00:00:00",1,"android-0.1.15",52,0,0
1769,1,"2017-12-04 00:00:00",45,"android-0.2.41",53,6,0.133333
1770,1,"2017-12-04 00:00:00",65,"android-0.2.40",53,4,0.0615385
1771,1,"2017-12-04 00:00:00",37,"ios-0.2.40",53,2,0.0540541
1772,1,"2017-12-04 00:00:00",3,"android-0.2.45",53,1,0.333333
1773,1,"2017-12-04 00:00:00",59,"android-0.2.44",53,9,0.152542
1774,1,"2017-12-04 00:00:00",8,"android-0.2.31",53,0,0
1775,1,"2017-12-04 00:00:00",2,"android-0.2.42",53,0,0
1776,1,"2017-12-04 00:00:00",1,"android-0.1.15",53,0,0
1777,1,"2017-12-04 00:00:00",45,"android-0.2.41",54,7,0.155556
1778,1,"2017-12-04 00:00:00",65,"android-0.2.40",54,2,0.0307692
1779,1,"2017-12-04 00:00:00",37,"ios-0.2.40",54,3,0.0810811
1780,1,"2017-12-04 00:00:00",3,"android-0.2.45",54,0,0
1781,1,"2017-12-04 00:00:00",59,"android-0.2.44",54,8,0.135593
1782,1,"2017-12-04 00:00:00",8,"android-0.2.31",54,0,0
1783,1,"2017-12-04 00:00:00",2,"android-0.2.42",54,0,0
1784,1,"2017-12-04 00:00:00",1,"android-0.1.15",54,0,0
1785,1,"2017-12-04 00:00:00",45,"android-0.2.41",55,8,0.177778
1786,1,"2017-12-04 00:00:00",65,"android-0.2.40",55,4,0.0615385
1787,1,"2017-12-04 00:00:00",37,"ios-0.2.40",55,0,0
1788,1,"2017-12-04 00:00:00",3,"android-0.2.45",55,0,0
1789,1,"2017-12-04 00:00:00",59,"android-0.2.44",55,6,0.101695
1790,1,"2017-12-04 00:00:00",8,"android-0.2.31",55,0,0
1791,1,"2017-12-04 00:00:00",2,"android-0.2.42",55,1,0.5
1792,1,"2017-12-04 00:00:00",1,"android-0.1.15",55,0,0
1793,1,"2017-12-04 00:00:00",45,"android-0.2.41",56,6,0.133333
1794,1,"2017-12-04 00:00:00",65,"android-0.2.40",56,1,0.0153846
1795,1,"2017-12-04 00:00:00",37,"ios-0.2.40",56,4,0.108108
1796,1,"2017-12-04 00:00:00",3,"android-0.2.45",56,1,0.333333
1797,1,"2017-12-04 00:00:00",59,"android-0.2.44",56,6,0.101695
1798,1,"2017-12-04 00:00:00",8,"android-0.2.31",56,0,0
1799,1,"2017-12-04 00:00:00",2,"android-0.2.42",56,1,0.5
1800,1,"2017-12-04 00:00:00",1,"android-0.1.15",56,0,0
1801,1,"2017-12-04 00:00:00",45,"android-0.2.41",57,3,0.0666667
1802,1,"2017-12-04 00:00:00",65,"android-0.2.40",57,2,0.0307692
1803,1,"2017-12-04 00:00:00",37,"ios-0.2.40",57,0,0
1804,1,"2017-12-04 00:00:00",3,"android-0.2.45",57,0,0
1805,1,"2017-12-04 00:00:00",59,"android-0.2.44",57,6,0.101695
1806,1,"2017-12-04 00:00:00",8,"android-0.2.31",57,0,0
1807,1,"2017-12-04 00:00:00",2,"android-0.2.42",57,1,0.5
1808,1,"2017-12-04 00:00:00",1,"android-0.1.15",57,0,0
1809,1,"2017-12-04 00:00:00",45,"android-0.2.41",58,7,0.155556
1810,1,"2017-12-04 00:00:00",65,"android-0.2.40",58,2,0.0307692
1811,1,"2017-12-04 00:00:00",37,"ios-0.2.40",58,2,0.0540541
1812,1,"2017-12-04 00:00:00",3,"android-0.2.45",58,0,0
1813,1,"2017-12-04 00:00:00",59,"android-0.2.44",58,6,0.101695
1814,1,"2017-12-04 00:00:00",8,"android-0.2.31",58,1,0.125
1815,1,"2017-12-04 00:00:00",2,"android-0.2.42",58,1,0.5
1816,1,"2017-12-04 00:00:00",1,"android-0.1.15",58,0,0
1817,1,"2017-12-04 00:00:00",45,"android-0.2.41",59,3,0.0666667
1818,1,"2017-12-04 00:00:00",65,"android-0.2.40",59,3,0.0461538
1819,1,"2017-12-04 00:00:00",37,"ios-0.2.40",59,2,0.0540541
1820,1,"2017-12-04 00:00:00",3,"android-0.2.45",59,0,0
1821,1,"2017-12-04 00:00:00",59,"android-0.2.44",59,8,0.135593
1822,1,"2017-12-04 00:00:00",8,"android-0.2.31",59,0,0
1823,1,"2017-12-04 00:00:00",2,"android-0.2.42",59,0,0
1824,1,"2017-12-04 00:00:00",1,"android-0.1.15",59,0,0
1825,1,"2017-12-04 00:00:00",45,"android-0.2.41",60,6,0.133333
1826,1,"2017-12-04 00:00:00",65,"android-0.2.40",60,2,0.0307692
1827,1,"2017-12-04 00:00:00",37,"ios-0.2.40",60,6,0.162162
1828,1,"2017-12-04 00:00:00",3,"android-0.2.45",60,1,0.333333
1829,1,"2017-12-04 00:00:00",59,"android-0.2.44",60,7,0.118644
1830,1,"2017-12-04 00:00:00",8,"android-0.2.31",60,0,0
1831,1,"2017-12-04 00:00:00",2,"android-0.2.42",60,1,0.5
1832,1,"2017-12-04 00:00:00",1,"android-0.1.15",60,0,0
1833,1,"2017-12-04 00:00:00",45,"android-0.2.41",61,5,0.111111
1834,1,"2017-12-04 00:00:00",65,"android-0.2.40",61,1,0.0153846
1835,1,"2017-12-04 00:00:00",37,"ios-0.2.40",61,1,0.027027
1836,1,"2017-12-04 00:00:00",3,"android-0.2.45",61,1,0.333333
1837,1,"2017-12-04 00:00:00",59,"android-0.2.44",61,4,0.0677966
1838,1,"2017-12-04 00:00:00",8,"android-0.2.31",61,0,0
1839,1,"2017-12-04 00:00:00",2,"android-0.2.42",61,0,0
1840,1,"2017-12-04 00:00:00",1,"android-0.1.15",61,0,0
1841,1,"2017-12-04 00:00:00",45,"android-0.2.41",62,4,0.0888889
1842,1,"2017-12-04 00:00:00",65,"android-0.2.40",62,2,0.0307692
1843,1,"2017-12-04 00:00:00",37,"ios-0.2.40",62,5,0.135135
1844,1,"2017-12-04 00:00:00",3,"android-0.2.45",62,0,0
1845,1,"2017-12-04 00:00:00",59,"android-0.2.44",62,7,0.118644
1846,1,"2017-12-04 00:00:00",8,"android-0.2.31",62,0,0
1847,1,"2017-12-04 00:00:00",2,"android-0.2.42",62,1,0.5
1848,1,"2017-12-04 00:00:00",1,"android-0.1.15",62,0,0
1849,1,"2017-12-04 00:00:00",45,"android-0.2.41",63,4,0.0888889
1850,1,"2017-12-04 00:00:00",65,"android-0.2.40",63,2,0.0307692
1851,1,"2017-12-04 00:00:00",37,"ios-0.2.40",63,4,0.108108
1852,1,"2017-12-04 00:00:00",3,"android-0.2.45",63,0,0
1853,1,"2017-12-04 00:00:00",59,"android-0.2.44",63,4,0.0677966
1854,1,"2017-12-04 00:00:00",8,"android-0.2.31",63,0,0
1855,1,"2017-12-04 00:00:00",2,"android-0.2.42",63,0,0
1856,1,"2017-12-04 00:00:00",1,"android-0.1.15",63,0,0
1857,1,"2017-12-04 00:00:00",45,"android-0.2.41",64,7,0.155556
1858,1,"2017-12-04 00:00:00",65,"android-0.2.40",64,1,0.0153846
1859,1,"2017-12-04 00:00:00",37,"ios-0.2.40",64,3,0.0810811
1860,1,"2017-12-04 00:00:00",3,"android-0.2.45",64,1,0.333333
1861,1,"2017-12-04 00:00:00",59,"android-0.2.44",64,6,0.101695
1862,1,"2017-12-04 00:00:00",8,"android-0.2.31",64,0,0
1863,1,"2017-12-04 00:00:00",2,"android-0.2.42",64,0,0
1864,1,"2017-12-04 00:00:00",1,"android-0.1.15",64,0,0
1865,1,"2017-12-04 00:00:00",45,"android-0.2.41",65,5,0.111111
1866,1,"2017-12-04 00:00:00",65,"android-0.2.40",65,3,0.0461538
1867,1,"2017-12-04 00:00:00",37,"ios-0.2.40",65,3,0.0810811
1868,1,"2017-12-04 00:00:00",3,"android-0.2.45",65,1,0.333333
1869,1,"2017-12-04 00:00:00",59,"android-0.2.44",65,5,0.0847458
1870,1,"2017-12-04 00:00:00",8,"android-0.2.31",65,0,0
1871,1,"2017-12-04 00:00:00",2,"android-0.2.42",65,1,0.5
1872,1,"2017-12-04 00:00:00",1,"android-0.1.15",65,0,0
1873,1,"2017-12-04 00:00:00",45,"android-0.2.41",66,5,0.111111
1874,1,"2017-12-04 00:00:00",65,"android-0.2.40",66,2,0.0307692
1875,1,"2017-12-04 00:00:00",37,"ios-0.2.40",66,5,0.135135
1876,1,"2017-12-04 00:00:00",3,"android-0.2.45",66,0,0
1877,1,"2017-12-04 00:00:00",59,"android-0.2.44",66,5,0.0847458
1878,1,"2017-12-04 00:00:00",8,"android-0.2.31",66,0,0
1879,1,"2017-12-04 00:00:00",2,"android-0.2.42",66,0,0
1880,1,"2017-12-04 00:00:00",1,"android-0.1.15",66,0,0
1881,1,"2017-12-04 00:00:00",45,"android-0.2.41",67,5,0.111111
1882,1,"2017-12-04 00:00:00",65,"android-0.2.40",67,3,0.0461538
1883,1,"2017-12-04 00:00:00",37,"ios-0.2.40",67,4,0.108108
1884,1,"2017-12-04 00:00:00",3,"android-0.2.45",67,1,0.333333
1885,1,"2017-12-04 00:00:00",59,"android-0.2.44",67,3,0.0508475
1886,1,"2017-12-04 00:00:00",8,"android-0.2.31",67,0,0
1887,1,"2017-12-04 00:00:00",2,"android-0.2.42",67,0,0
1888,1,"2017-12-04 00:00:00",1,"android-0.1.15",67,0,0
1889,1,"2017-12-04 00:00:00",45,"android-0.2.41",68,7,0.155556
1890,1,"2017-12-04 00:00:00",65,"android-0.2.40",68,3,0.0461538
1891,1,"2017-12-04 00:00:00",37,"ios-0.2.40",68,3,0.0810811
1892,1,"2017-12-04 00:00:00",3,"android-0.2.45",68,0,0
1893,1,"2017-12-04 00:00:00",59,"android-0.2.44",68,5,0.0847458
1894,1,"2017-12-04 00:00:00",8,"android-0.2.31",68,0,0
1895,1,"2017-12-04 00:00:00",2,"android-0.2.42",68,1,0.5
1896,1,"2017-12-04 00:00:00",1,"android-0.1.15",68,0,0
1897,1,"2017-12-04 00:00:00",45,"android-0.2.41",69,6,0.133333
1898,1,"2017-12-04 00:00:00",65,"android-0.2.40",69,2,0.0307692
1899,1,"2017-12-04 00:00:00",37,"ios-0.2.40",69,3,0.0810811
1900,1,"2017-12-04 00:00:00",3,"android-0.2.45",69,0,0
1901,1,"2017-12-04 00:00:00",59,"android-0.2.44",69,5,0.0847458
1902,1,"2017-12-04 00:00:00",8,"android-0.2.31",69,0,0
1903,1,"2017-12-04 00:00:00",2,"android-0.2.42",69,1,0.5
1904,1,"2017-12-04 00:00:00",1,"android-0.1.15",69,0,0
1905,1,"2017-12-04 00:00:00",45,"android-0.2.41",70,7,0.155556
1906,1,"2017-12-04 00:00:00",65,"android-0.2.40",70,1,0.0153846
1907,1,"2017-12-04 00:00:00",37,"ios-0.2.40",70,2,0.0540541
1908,1,"2017-12-04 00:00:00",3,"android-0.2.45",70,1,0.333333
1909,1,"2017-12-04 00:00:00",59,"android-0.2.44",70,8,0.135593
1910,1,"2017-12-04 00:00:00",8,"android-0.2.31",70,0,0
1911,1,"2017-12-04 00:00:00",2,"android-0.2.42",70,1,0.5
1912,1,"2017-12-04 00:00:00",1,"android-0.1.15",70,0,0
1913,1,"2017-12-04 00:00:00",45,"android-0.2.41",71,9,0.2
1914,1,"2017-12-04 00:00:00",65,"android-0.2.40",71,1,0.0153846
1915,1,"2017-12-04 00:00:00",37,"ios-0.2.40",71,1,0.027027
1916,1,"2017-12-04 00:00:00",3,"android-0.2.45",71,1,0.333333
1917,1,"2017-12-04 00:00:00",59,"android-0.2.44",71,5,0.0847458
1918,1,"2017-12-04 00:00:00",8,"android-0.2.31",71,0,0
1919,1,"2017-12-04 00:00:00",2,"android-0.2.42",71,0,0
1920,1,"2017-12-04 00:00:00",1,"android-0.1.15",71,0,0
1921,1,"2017-12-04 00:00:00",45,"android-0.2.41",72,6,0.133333
1922,1,"2017-12-04 00:00:00",65,"android-0.2.40",72,3,0.0461538
1923,1,"2017-12-04 00:00:00",37,"ios-0.2.40",72,2,0.0540541
1924,1,"2017-12-04 00:00:00",3,"android-0.2.45",72,1,0.333333
1925,1,"2017-12-04 00:00:00",59,"android-0.2.44",72,2,0.0338983
1926,1,"2017-12-04 00:00:00",8,"android-0.2.31",72,0,0
1927,1,"2017-12-04 00:00:00",2,"android-0.2.42",72,0,0
1928,1,"2017-12-04 00:00:00",1,"android-0.1.15",72,0,0
1929,1,"2017-12-04 00:00:00",45,"android-0.2.41",73,3,0.0666667
1930,1,"2017-12-04 00:00:00",65,"android-0.2.40",73,1,0.0153846
1931,1,"2017-12-04 00:00:00",37,"ios-0.2.40",73,2,0.0540541
1932,1,"2017-12-04 00:00:00",3,"android-0.2.45",73,0,0
1933,1,"2017-12-04 00:00:00",59,"android-0.2.44",73,4,0.0677966
1934,1,"2017-12-04 00:00:00",8,"android-0.2.31",73,0,0
1935,1,"2017-12-04 00:00:00",2,"android-0.2.42",73,0,0
1936,1,"2017-12-04 00:00:00",1,"android-0.1.15",73,0,0
1937,1,"2017-12-04 00:00:00",45,"android-0.2.41",74,5,0.111111
1938,1,"2017-12-04 00:00:00",65,"android-0.2.40",74,1,0.0153846
1939,1,"2017-12-04 00:00:00",37,"ios-0.2.40",74,2,0.0540541
1940,1,"2017-12-04 00:00:00",3,"android-0.2.45",74,0,0
1941,1,"2017-12-04 00:00:00",59,"android-0.2.44",74,2,0.0338983
1942,1,"2017-12-04 00:00:00",8,"android-0.2.31",74,0,0
1943,1,"2017-12-04 00:00:00",2,"android-0.2.42",74,0,0
1944,1,"2017-12-04 00:00:00",1,"android-0.1.15",74,0,0
1945,1,"2017-12-04 00:00:00",45,"android-0.2.41",75,4,0.0888889
1946,1,"2017-12-04 00:00:00",65,"android-0.2.40",75,2,0.0307692
1947,1,"2017-12-04 00:00:00",37,"ios-0.2.40",75,1,0.027027
1948,1,"2017-12-04 00:00:00",3,"android-0.2.45",75,0,0
1949,1,"2017-12-04 00:00:00",59,"android-0.2.44",75,5,0.0847458
1950,1,"2017-12-04 00:00:00",8,"android-0.2.31",75,0,0
1951,1,"2017-12-04 00:00:00",2,"android-0.2.42",75,0,0
1952,1,"2017-12-04 00:00:00",1,"android-0.1.15",75,0,0
1953,1,"2017-12-04 00:00:00",45,"android-0.2.41",76,5,0.111111
1954,1,"2017-12-04 00:00:00",65,"android-0.2.40",76,2,0.0307692
1955,1,"2017-12-04 00:00:00",37,"ios-0.2.40",76,2,0.0540541
1956,1,"2017-12-04 00:00:00",3,"android-0.2.45",76,0,0
1957,1,"2017-12-04 00:00:00",59,"android-0.2.44",76,5,0.0847458
1958,1,"2017-12-04 00:00:00",8,"android-0.2.31",76,0,0
1959,1,"2017-12-04 00:00:00",2,"android-0.2.42",76,0,0
1960,1,"2017-12-04 00:00:00",1,"android-0.1.15",76,0,0
1961,1,"2017-12-04 00:00:00",45,"android-0.2.41",77,5,0.111111
1962,1,"2017-12-04 00:00:00",65,"android-0.2.40",77,1,0.0153846
1963,1,"2017-12-04 00:00:00",37,"ios-0.2.40",77,2,0.0540541
1964,1,"2017-12-04 00:00:00",3,"android-0.2.45",77,0,0
1965,1,"2017-12-04 00:00:00",59,"android-0.2.44",77,6,0.101695
1966,1,"2017-12-04 00:00:00",8,"android-0.2.31",77,0,0
1967,1,"2017-12-04 00:00:00",2,"android-0.2.42",77,0,0
1968,1,"2017-12-04 00:00:00",1,"android-0.1.15",77,0,0
1969,1,"2017-12-04 00:00:00",45,"android-0.2.41",78,5,0.111111
1970,1,"2017-12-04 00:00:00",65,"android-0.2.40",78,2,0.0307692
1971,1,"2017-12-04 00:00:00",37,"ios-0.2.40",78,4,0.108108
1972,1,"2017-12-04 00:00:00",3,"android-0.2.45",78,0,0
1973,1,"2017-12-04 00:00:00",59,"android-0.2.44",78,4,0.0677966
1974,1,"2017-12-04 00:00:00",8,"android-0.2.31",78,0,0
1975,1,"2017-12-04 00:00:00",2,"android-0.2.42",78,0,0
1976,1,"2017-12-04 00:00:00",1,"android-0.1.15",78,0,0
1977,1,"2017-12-04 00:00:00",45,"android-0.2.41",79,6,0.133333
1978,1,"2017-12-04 00:00:00",65,"android-0.2.40",79,4,0.0615385
1979,1,"2017-12-04 00:00:00",37,"ios-0.2.40",79,2,0.0540541
1980,1,"2017-12-04 00:00:00",3,"android-0.2.45",79,0,0
1981,1,"2017-12-04 00:00:00",59,"android-0.2.44",79,6,0.101695
1982,1,"2017-12-04 00:00:00",8,"android-0.2.31",79,0,0
1983,1,"2017-12-04 00:00:00",2,"android-0.2.42",79,0,0
1984,1,"2017-12-04 00:00:00",1,"android-0.1.15",79,0,0
1985,1,"2017-12-04 00:00:00",45,"android-0.2.41",80,5,0.111111
1986,1,"2017-12-04 00:00:00",65,"android-0.2.40",80,2,0.0307692
1987,1,"2017-12-04 00:00:00",37,"ios-0.2.40",80,0,0
1988,1,"2017-12-04 00:00:00",3,"android-0.2.45",80,0,0
1989,1,"2017-12-04 00:00:00",59,"android-0.2.44",80,8,0.135593
1990,1,"2017-12-04 00:00:00",8,"android-0.2.31",80,0,0
1991,1,"2017-12-04 00:00:00",2,"android-0.2.42",80,1,0.5
1992,1,"2017-12-04 00:00:00",1,"android-0.1.15",80,0,0
1993,1,"2017-12-04 00:00:00",45,"android-0.2.41",81,7,0.155556
1994,1,"2017-12-04 00:00:00",65,"android-0.2.40",81,1,0.0153846
1995,1,"2017-12-04 00:00:00",37,"ios-0.2.40",81,5,0.135135
1996,1,"2017-12-04 00:00:00",3,"android-0.2.45",81,0,0
1997,1,"2017-12-04 00:00:00",59,"android-0.2.44",81,5,0.0847458
1998,1,"2017-12-04 00:00:00",8,"android-0.2.31",81,0,0
1999,1,"2017-12-04 00:00:00",2,"android-0.2.42",81,0,0
2000,1,"2017-12-04 00:00:00",1,"android-0.1.15",81,0,0
2001,1,"2017-12-04 00:00:00",45,"android-0.2.41",82,8,0.177778
2002,1,"2017-12-04 00:00:00",65,"android-0.2.40",82,3,0.0461538
2003,1,"2017-12-04 00:00:00",37,"ios-0.2.40",82,3,0.0810811
2004,1,"2017-12-04 00:00:00",3,"android-0.2.45",82,0,0
2005,1,"2017-12-04 00:00:00",59,"android-0.2.44",82,7,0.118644
2006,1,"2017-12-04 00:00:00",8,"android-0.2.31",82,1,0.125
2007,1,"2017-12-04 00:00:00",2,"android-0.2.42",82,0,0
2008,1,"2017-12-04 00:00:00",1,"android-0.1.15",82,0,0
2009,1,"2017-12-04 00:00:00",45,"android-0.2.41",83,5,0.111111
2010,1,"2017-12-04 00:00:00",65,"android-0.2.40",83,3,0.0461538
2011,1,"2017-12-04 00:00:00",37,"ios-0.2.40",83,4,0.108108
2012,1,"2017-12-04 00:00:00",3,"android-0.2.45",83,0,0
2013,1,"2017-12-04 00:00:00",59,"android-0.2.44",83,5,0.0847458
2014,1,"2017-12-04 00:00:00",8,"android-0.2.31",83,0,0
2015,1,"2017-12-04 00:00:00",2,"android-0.2.42",83,0,0
2016,1,"2017-12-04 00:00:00",1,"android-0.1.15",83,0,0
2017,1,"2017-12-05 00:00:00",42,"android-0.2.41",1,20,0.47619
2018,1,"2017-12-05 00:00:00",30,"android-0.2.44",1,11,0.366667
2019,1,"2017-12-05 00:00:00",48,"android-0.2.40",1,18,0.375
2020,1,"2017-12-05 00:00:00",31,"ios-0.2.40",1,16,0.516129
2021,1,"2017-12-05 00:00:00",1,"android-0.2.45",1,0,0
2022,1,"2017-12-05 00:00:00",6,"android-0.2.31",1,3,0.5
2023,1,"2017-12-05 00:00:00",2,"android-0.2.42",1,1,0.5
2024,1,"2017-12-05 00:00:00",1,"android-0.2.6",1,0,0
2025,1,"2017-12-05 00:00:00",42,"android-0.2.41",2,11,0.261905
2026,1,"2017-12-05 00:00:00",30,"android-0.2.44",2,10,0.333333
2027,1,"2017-12-05 00:00:00",48,"android-0.2.40",2,13,0.270833
2028,1,"2017-12-05 00:00:00",31,"ios-0.2.40",2,14,0.451613
2029,1,"2017-12-05 00:00:00",1,"android-0.2.45",2,0,0
2030,1,"2017-12-05 00:00:00",6,"android-0.2.31",2,3,0.5
2031,1,"2017-12-05 00:00:00",2,"android-0.2.42",2,0,0
2032,1,"2017-12-05 00:00:00",1,"android-0.2.6",2,0,0
2033,1,"2017-12-05 00:00:00",42,"android-0.2.41",3,12,0.285714
2034,1,"2017-12-05 00:00:00",30,"android-0.2.44",3,5,0.166667
2035,1,"2017-12-05 00:00:00",48,"android-0.2.40",3,11,0.229167
2036,1,"2017-12-05 00:00:00",31,"ios-0.2.40",3,10,0.322581
2037,1,"2017-12-05 00:00:00",1,"android-0.2.45",3,0,0
2038,1,"2017-12-05 00:00:00",6,"android-0.2.31",3,2,0.333333
2039,1,"2017-12-05 00:00:00",2,"android-0.2.42",3,0,0
2040,1,"2017-12-05 00:00:00",1,"android-0.2.6",3,0,0
2041,1,"2017-12-05 00:00:00",42,"android-0.2.41",4,13,0.309524
2042,1,"2017-12-05 00:00:00",30,"android-0.2.44",4,7,0.233333
2043,1,"2017-12-05 00:00:00",48,"android-0.2.40",4,12,0.25
2044,1,"2017-12-05 00:00:00",31,"ios-0.2.40",4,13,0.419355
2045,1,"2017-12-05 00:00:00",1,"android-0.2.45",4,0,0
2046,1,"2017-12-05 00:00:00",6,"android-0.2.31",4,2,0.333333
2047,1,"2017-12-05 00:00:00",2,"android-0.2.42",4,0,0
2048,1,"2017-12-05 00:00:00",1,"android-0.2.6",4,0,0
2049,1,"2017-12-05 00:00:00",42,"android-0.2.41",5,10,0.238095
2050,1,"2017-12-05 00:00:00",30,"android-0.2.44",5,8,0.266667
2051,1,"2017-12-05 00:00:00",48,"android-0.2.40",5,9,0.1875
2052,1,"2017-12-05 00:00:00",31,"ios-0.2.40",5,11,0.354839
2053,1,"2017-12-05 00:00:00",1,"android-0.2.45",5,0,0
2054,1,"2017-12-05 00:00:00",6,"android-0.2.31",5,2,0.333333
2055,1,"2017-12-05 00:00:00",2,"android-0.2.42",5,0,0
2056,1,"2017-12-05 00:00:00",1,"android-0.2.6",5,0,0
2057,1,"2017-12-05 00:00:00",42,"android-0.2.41",6,14,0.333333
2058,1,"2017-12-05 00:00:00",30,"android-0.2.44",6,11,0.366667
2059,1,"2017-12-05 00:00:00",48,"android-0.2.40",6,9,0.1875
2060,1,"2017-12-05 00:00:00",31,"ios-0.2.40",6,12,0.387097
2061,1,"2017-12-05 00:00:00",1,"android-0.2.45",6,0,0
